GAH1_2022 GAH1_2023 IAH1_2022 IAH1_2023 IAH2_2022 IAH2_2023 ILH1_2022 ILH1_2023 INH1_2022 INH1_2023 MNH1_2022 MNH1_2023 MOH1_2023 MOH2_2022 MOH2_2023
-4.138157 -1.749844 2.058142 3.196993 0.4148284 1.079223 1.918102 1.766996 2.707146 3.661575 2.657116 2.2681 -0.9029919 -2.54315 0.4052152
-4.28248 -2.036301 1.963273 3.534515 0.2933655 0.8376088 2.088377 1.494286 2.636887 3.506512 2.568545 1.988258 -0.8519113 -2.644803 0.4307287
-4.108666 -1.880417 1.819808 3.233521 0.3656036 0.8399904 1.986656 1.755648 2.603086 3.654276 2.537988 1.829463 -0.7975197 -2.803234 0.4003304
-4.206252 -2.159865 1.995598 3.457463 0.656282 0.9061151 2.134851 1.902274 2.772434 3.686727 2.801436 2.119007 -0.6741812 -2.68989 0.6160356
-4.516689 -2.194019 2.142611 3.43442 0.1704504 0.8275813 2.335564 1.609318 2.86174 3.548299 2.643579 2.240156 -0.8153227 -2.596112 0.01764497
-3.912457 -1.883388 2.419299 3.59779 0.7388412 1.141813 2.455829 2.132932 2.954406 4.072798 2.946236 2.472868 -0.5175828 -2.317979 0.6182118
-4.446287 -2.349657 2.018664 3.417064 0.3835714 0.9234365 2.188971 1.783369 2.663678 3.647893 2.737289 2.077439 -0.8280945 -2.685498 0.269372
-4.132601 -1.722417 2.504628 3.514769 0.6614338 1.040509 2.585088 1.761127 2.841885 3.953526 2.736601 2.560002 -0.3896333 -2.703174 0.4665245
-4.248757 -1.833984 2.279979 3.493986 0.7815326 1.276348 2.539452 1.962218 3.018463 3.674874 2.954059 2.32809 -0.5956884 -2.267602 0.7129002
-4.173099 -1.982322 2.265033 3.57309 0.5365345 1.00879 2.708559 1.660548 2.799105 3.57132 2.901281 2.13678 -0.5308971 -2.395641 0.6096148
-4.186027 -2.021513 2.151867 3.412751 0.4312418 0.8251211 2.071779 1.833513 2.707134 3.737026 2.576398 2.288906 -0.9161991 -2.484229 0.506323
-4.188675 -2.107718 2.063094 3.51851 0.481785 0.8360283 2.464609 1.814094 2.658262 3.374178 2.747286 1.879187 -0.6290481 -2.949365 0.150332
-3.90218 -1.548665 2.230064 3.313428 0.4445648 1.144265 2.500021 1.988313 3.190115 3.675706 2.839046 2.457208 -0.4663163 -2.402333 0.8252627
-3.939077 -1.779166 2.275762 3.726185 0.7955731 1.294996 2.424793 2.14937 3.256626 4.011115 3.183843 2.484126 -0.2098128 -2.293431 0.6544419
-3.659537 -1.465942 2.755898 3.665178 0.8040471 1.404074 2.857588 2.353742 3.108521 4.246892 3.191003 2.663888 -0.008332802 -1.984748 0.6665661
-4.078263 -1.857152 2.55232 3.598166 0.8599311 1.395458 2.529772 2.061534 3.209529 3.915258 3.155042 2.296883 -0.4524079 -2.31825 0.6840171
-3.845489 -1.717406 2.29909 3.565805 0.6894651 1.484653 2.512659 2.134236 2.959751 3.971332 2.962449 2.508782 -0.4406136 -2.512454 0.7332471
-4.086137 -1.998344 2.124503 3.617049 0.8947717 1.299751 2.363205 1.932729 3.097394 4.055427 2.767538 2.353931 -0.4278682 -2.279073 0.5835977
-4.073071 -2.047159 2.441602 3.615064 0.741928 1.162252 2.481281 2.357492 3.16284 3.894468 3.022736 2.702571 -0.1740997 -2.312121 0.7079557
-3.867946 -1.727578 2.293806 3.784693 0.8370238 1.236966 2.817154 1.970317 3.259827 4.08271 2.839936 2.591535 -0.2011721 -2.378887 0.7612641
-3.68133 -1.750488 2.565582 3.559835 0.8530584 1.274127 2.721871 2.13019 3.157773 4.178047 2.93932 2.623889 -0.2051407 -2.216301 0.8330115
-3.773396 -1.561349 2.639402 3.783524 0.8636781 1.521917 2.89268 2.297735 3.166974 4.072359 3.070369 2.449965 -0.3473373 -2.232918 0.7184763
-3.643906 -1.37228 2.698803 3.880898 1.128285 1.672159 3.059257 2.48796 3.370706 4.180391 3.180669 2.5086 -0.202594 -1.974515 0.9864628
-3.441382 -1.256829 3.09971 4.091507 1.307774 1.688581 2.921165 2.573383 3.39855 4.303058 3.164001 2.846672 0.05389794 -1.9134 1.192259
-3.501044 -1.361368 2.868147 3.994574 1.200236 1.569356 2.933991 2.329036 3.336671 4.398377 3.477069 2.73496 0.09568191 -2.10425 0.9035921
-3.521417 -1.358726 2.827654 3.915663 1.089664 1.413764 2.820583 2.511832 3.070497 4.177467 3.076088 2.670842 -0.2391264 -1.947154 1.137096
-3.572768 -1.046357 2.767303 3.990974 1.238626 1.576352 2.98407 2.718012 3.463495 4.455326 3.381259 2.97272 0.06137727 -1.745929 1.037086
-3.533678 -1.464598 2.69775 3.830947 1.202661 1.295447 2.663837 2.536164 3.455447 4.218201 3.308026 2.656534 -0.04553384 -2.002997 0.9863045
-3.598718 -1.39593 2.67319 4.195748 1.130412 1.518811 2.893645 2.309236 3.565773 4.359235 3.291667 2.896116 -0.005357835 -1.986609 1.020975
-3.604373 -1.769823 3.035461 3.870823 1.287283 1.421906 2.732444 2.351538 3.375739 4.206114 3.151402 2.686096 0.04026871 -2.010134 0.765413
-3.394705 -1.282608 2.696482 3.781168 1.309739 1.571637 2.777016 2.302346 3.386599 3.99724 3.247577 2.613603 -0.2096048 -2.198196 1.075615
-3.725237 -1.333096 2.641574 4.075317 0.9629019 1.491796 3.109017 2.505958 3.305071 4.109245 3.156262 2.835155 -0.1919821 -1.964113 0.9526681
-3.653254 -1.39783 2.800318 4.15351 1.0884 1.602873 2.985723 2.403933 3.689897 4.251562 3.527717 2.965566 0.04573945 -1.931526 1.010064
-3.383167 -1.199537 2.740702 4.095748 1.241884 1.810816 2.994826 2.363286 3.60637 4.633344 3.501513 2.717967 0.1334113 -1.856999 1.331874
-3.203362 -0.8847181 3.079958 4.502593 1.601239 2.005067 3.270637 2.79067 3.763987 4.794681 3.693576 3.179816 0.2721126 -1.798064 1.431959
-3.663442 -1.095625 2.962366 4.072308 1.149568 1.697652 2.922732 2.774928 3.7609 4.398108 3.359688 2.931332 -0.01296118 -1.847137 1.314104
-3.344305 -0.9302726 3.194185 4.326697 1.381379 2.007296 3.173756 2.95052 3.547355 4.616605 3.730882 3.301976 0.3804355 -1.473768 1.336813
-3.449355 -1.168013 2.811087 4.391299 1.140903 2.000007 3.379904 2.590709 3.40339 4.225452 3.426552 2.993158 0.2661316 -1.881384 1.202859
-3.481397 -1.440557 2.711329 4.084763 1.308935 1.693564 3.033554 2.501115 3.496572 4.243296 3.10897 2.718549 0.01020286 -1.867992 1.084489
-3.726033 -1.268364 2.904086 3.997525 1.192108 1.548265 2.819192 2.379213 3.331204 4.439201 3.363027 2.854517 -0.06553829 -2.029689 0.9064991
-3.578286 -1.454619 2.808449 3.86029 1.000865 1.441659 2.845802 2.30405 3.278628 4.332111 3.01384 2.828309 0.007226271 -2.067217 1.146261
-3.57868 -1.2852 2.875144 3.983179 1.248224 1.604135 2.775026 2.479526 3.281316 4.277236 3.097155 2.8398 0.01639662 -2.063887 0.9598543
-3.513699 -1.152472 2.753279 4.090635 1.321639 1.700233 3.144654 2.470188 3.519537 4.445769 3.717854 2.951592 -0.06934425 -1.799061 1.236137
-3.506374 -1.359943 2.864952 4.095219 1.409235 1.741019 2.937566 2.601391 3.65727 4.455007 3.482204 3.024907 0.001830326 -1.436961 1.206
-3.459622 -1.35492 2.907487 4.059765 1.447255 1.559764 3.004115 2.556253 3.469068 4.538513 3.174568 2.604106 0.09524862 -1.876047 0.9564068
-3.721665 -1.458494 2.907097 3.911516 1.039908 1.545836 2.970737 2.174063 3.302385 4.227697 3.47771 2.823637 0.05521432 -2.285457 0.9875544
-3.626618 -1.736167 2.746615 3.76314 1.35668 1.643162 2.782731 2.422168 3.544258 4.239888 3.083111 2.689351 -0.1796279 -2.185038 1.023065
-3.515813 -1.574078 2.57389 3.78328 1.055954 1.415387 2.50964 2.25317 3.307887 4.05812 3.010797 2.73398 -0.2358317 -2.128371 0.7455359
-3.969893 -1.455942 2.402184 3.583656 0.9444425 1.275637 2.734783 2.036894 3.090435 4.038093 2.891728 2.429371 -0.391904 -2.367947 0.6350993
-3.881268 -1.767224 2.385133 3.384355 0.8206002 1.131315 2.479003 1.930536 2.932041 3.929802 3.135583 2.394273 -0.4031624 -2.550125 0.738832
-3.762086 -1.52072 2.636941 3.819688 1.130611 1.410533 2.654706 2.206053 3.059459 4.082084 3.147042 2.646964 -0.3739535 -2.216595 0.7496744
-3.87003 -1.787373 2.412577 3.536291 1.009101 1.317355 2.709994 1.852364 2.936222 3.890531 2.864681 2.512896 -0.3149858 -2.533539 0.5955306
-3.514957 -1.646424 2.603871 3.655106 0.9030214 1.278389 2.640943 2.309369 3.261229 3.987608 3.182197 2.563914 -0.3183417 -2.159282 0.9662543
-3.770605 -1.656541 2.591155 3.908262 0.9693847 1.337676 2.728677 2.633103 3.392238 4.305118 3.242518 2.641823 -0.06589613 -2.123538 0.790807
-3.794243 -1.665192 2.440719 3.582726 0.890116 1.288997 2.572221 2.427774 3.171221 3.966021 3.182929 2.628759 -0.3441502 -2.245643 0.7634858
-3.797932 -1.830513 2.319847 3.561386 0.8162887 1.33784 2.560096 2.123186 3.089667 4.055456 2.830549 2.514087 -0.1225515 -2.489125 0.8341249
-3.826604 -1.752263 2.471359 3.593035 0.8604132 1.046454 2.516544 2.154239 3.110133 3.921348 3.016025 2.36584 -0.5762785 -1.849653 0.6218807
-4.174846 -1.662855 2.271891 3.345966 0.6552968 1.227418 2.611697 2.005874 2.939151 3.75517 2.879229 2.552466 -0.4763765 -2.427691 0.5706865
-4.083884 -1.653631 2.404852 3.605091 0.7397012 1.388849 2.502358 2.050262 3.006884 4.030468 3.091579 2.522151 -0.4274044 -2.261337 0.6320046
-3.642039 -1.643479 2.432317 3.884577 0.9230174 1.419564 2.60007 2.215974 3.308286 3.829616 3.018906 2.534587 -0.3376979 -2.232712 0.6872277
-3.792332 -1.781486 2.692614 3.74797 1.025619 1.498598 2.699615 2.198973 3.286174 4.093549 3.325378 2.681585 -0.2709939 -2.114723 0.9332558
-3.775692 -1.819951 2.320584 3.717327 0.6587285 1.288088 2.565897 2.303154 3.082393 3.84699 2.921065 2.622781 -0.51917 -2.304245 0.7119289
-3.796612 -1.737857 2.605695 3.854109 1.05188 1.416949 2.411383 2.264019 3.220003 4.077453 3.152805 2.650227 -0.2829122 -2.376298 0.8509669
-3.482463 -1.07502 2.749761 4.012969 1.40895 1.648564 2.971984 2.429515 3.568335 4.389753 3.189056 2.97806 -0.05795609 -1.976941 0.9508203
-3.637137 -1.390061 2.683719 3.868201 0.9355312 1.357699 2.507298 2.346596 3.451328 4.297707 3.528026 2.735523 -0.01618014 -2.150472 0.7774356
-3.638536 -1.412515 2.762152 4.126701 1.216463 1.542806 2.982533 2.522288 3.243733 4.147363 3.427434 2.883566 0.08642662 -2.048837 0.9864676
-3.35587 -1.126089 2.703176 4.172735 1.30518 1.746457 3.062038 2.434737 3.473944 4.024913 3.415072 2.806866 0.1756442 -1.650127 1.276872
-3.366487 -1.368603 2.804661 3.801232 1.226147 1.81396 2.758041 2.423295 3.379709 4.471742 3.128642 2.828619 -0.05758105 -1.997959 1.14246
-3.571945 -1.381656 2.779355 3.907156 1.240106 1.700756 2.99703 2.526442 3.85144 4.351104 3.299375 2.678452 0.05919983 -1.94911 1.306456
-3.385803 -1.2304 3.065708 4.068343 1.382473 1.794751 3.157683 2.372221 3.592339 4.669391 3.586741 2.908506 0.1635023 -1.856148 1.281589
-3.191811 -1.181014 3.173363 4.573659 1.384324 2.03273 3.26384 2.708723 3.863567 4.678549 3.770965 3.02501 0.3016725 -1.773601 1.433697
-3.345267 -1.093897 2.863554 4.23866 1.408212 1.459967 3.184809 2.66582 3.685254 4.815982 3.542952 3.067083 0.02018179 -1.82237 1.047303
-3.584632 -1.337154 2.655711 4.063544 1.137199 1.888772 2.967501 2.46332 3.361955 4.259678 3.487722 2.944691 0.06604843 -1.94894 1.282472
-3.305908 -1.282188 2.847062 4.199724 1.476939 1.717384 3.158644 2.653433 3.574157 4.605388 3.591308 2.9221 -0.002082549 -1.861958 1.303479
-3.234166 -1.212458 2.856695 4.156999 1.295125 1.727678 3.208675 2.615536 3.389815 4.557038 3.580748 3.051045 0.03246894 -1.682238 1.372713
-3.399971 -1.180617 2.977546 4.316081 1.306692 2.218794 3.268432 2.755573 3.559773 4.766849 3.359272 3.031138 0.3096876 -1.709568 1.179678
-3.411562 -1.123764 2.954244 4.25931 1.240533 1.849308 2.99142 2.636424 3.808279 4.575149 3.474427 3.231168 0.4100139 -1.977281 1.5768
-3.098257 -0.957792 3.18262 4.430962 1.599501 1.791618 3.263799 2.841136 3.872398 4.679318 3.824111 3.158863 0.1948529 -1.534857 1.53588
-2.863627 -0.8936924 3.31257 4.81319 1.795039 2.357208 3.385113 2.899145 3.982782 4.833326 3.992249 3.383309 0.5658975 -1.499794 1.843714
-2.853827 -0.4622724 3.282072 4.556847 1.978121 2.238419 3.512413 3.044058 4.141452 4.858514 4.133608 3.385774 0.408615 -1.649693 1.67402
-3.164134 -1.00196 3.242471 4.264533 1.564487 2.144156 3.176512 2.920251 3.572964 4.753175 3.947982 3.234252 0.6267005 -1.582346 1.513398
-3.085437 -0.7053361 3.109642 4.461003 1.822095 2.174614 3.123624 2.841754 4.035451 4.786499 3.846002 3.330203 0.3695626 -1.800853 1.417482
-3.290297 -0.9112826 3.004893 4.11727 1.411053 1.978458 3.110417 2.576853 3.631388 4.625412 3.333448 2.996152 0.171461 -1.624192 1.302016
-3.388245 -0.9237737 3.110394 4.274581 1.440245 1.865651 3.199311 2.931327 3.50274 4.498226 3.49699 2.895482 0.441225 -1.717601 1.198143
-3.339931 -1.445411 2.721932 4.281216 1.435 1.845412 3.1408 2.515197 3.659982 4.620153 3.627562 2.932312 0.06566957 -1.637885 1.216969
-3.1775 -1.133029 3.007451 4.184706 1.368531 1.892044 3.028717 2.662278 3.630909 4.407032 3.602593 2.974597 0.1465442 -1.814527 1.26745
-3.287857 -1.376943 3.025649 4.176534 1.414663 1.582525 3.082618 2.761542 3.18373 4.49017 3.642257 2.819974 0.1294956 -1.708011 0.9663628
-3.409846 -1.346545 3.093071 4.122195 1.391421 1.846965 3.178163 2.48908 3.431927 4.645009 3.299519 3.037247 0.0945872 -2.065934 1.133842
-3.144784 -1.114018 2.82227 3.96643 1.256186 1.857299 3.264164 2.539828 3.41269 4.594133 3.577677 2.866172 0.18053 -1.738377 1.349744
-3.254239 -1.32643 2.962161 4.140564 1.121026 1.90035 3.036905 2.258254 3.370804 4.402901 3.320542 2.820387 -0.02055087 -1.980699 1.042025
-3.626815 -1.368872 2.721785 4.212101 1.265723 1.591197 2.95065 2.519526 3.298278 4.230335 3.169286 2.904801 -0.09018793 -2.264702 0.8900065
-3.741848 -1.383021 2.575569 3.990715 1.088832 1.335972 2.79461 2.225414 3.432708 4.171871 2.926804 2.709085 -0.385529 -1.974958 0.9407803
-3.777349 -1.665988 2.384815 3.622409 0.8532365 1.346705 2.589767 2.287499 3.342235 4.063949 3.277753 2.508408 -0.3279972 -2.237456 0.7764154
-3.680098 -1.463246 2.678363 3.845322 1.013718 1.714863 2.68539 2.287478 3.493052 4.124562 3.182933 2.627794 -0.02304857 -2.21915 1.059884
-3.365942 -1.316624 2.784077 4.046463 1.241334 1.446097 3.014036 2.414104 3.603028 4.421355 3.519675 2.601937 0.139193 -1.989027 1.234831
-3.560669 -1.303497 2.831968 3.971773 1.218603 1.556325 2.667875 2.57522 3.461885 4.300724 3.312969 2.814072 -0.2603696 -1.928271 0.8678023
-3.88101 -1.553106 2.505971 3.88421 0.6802895 1.370666 2.592336 2.267796 3.031612 4.03829 3.02357 2.701425 -0.2108449 -2.156767 1.020065
-3.755872 -1.362004 2.462223 3.773045 0.8525622 1.274342 2.913097 2.241169 3.19081 4.08472 3.094431 2.476406 -0.2856301 -2.144449 0.6165259
-3.669743 -1.663378 2.621223 3.809865 0.9708279 1.279408 3.021422 2.27146 3.125412 4.264212 3.172058 2.553678 -0.2838911 -2.323604 0.8060055
-3.588095 -1.389747 3.041226 4.15096 1.298898 1.672563 3.136382 2.611359 3.417153 4.60912 3.479924 3.037388 0.106817 -1.695186 1.163714
-2.984256 -0.9412287 3.353833 4.225185 1.496923 1.908628 3.30678 3.017309 3.85923 4.772916 3.761532 2.979766 0.5947785 -1.68385 1.40169
-3.045928 -1.002007 3.295241 4.477513 1.627752 2.074321 3.299183 2.826602 3.767268 4.837679 3.997784 3.179439 0.3130209 -1.670336 1.499821
-3.175102 -1.087609 3.054218 4.239124 1.510075 2.08347 3.026549 2.757797 3.833807 4.722653 3.742631 3.194331 0.2493644 -1.795569 1.369846
-3.18055 -1.138293 2.949523 4.284956 1.30546 1.980416 3.190863 2.608813 3.544787 4.442051 3.781793 3.114904 0.5307092 -1.588773 1.355612
-3.711309 -1.33834 2.874279 4.107597 1.446347 1.590752 2.75004 2.476847 3.442996 4.276145 3.56684 2.975864 0.07109481 -1.737859 1.042513
-3.767234 -1.512285 2.431108 3.627455 1.036712 1.339823 2.492653 2.198851 3.143129 4.065968 2.838333 2.366308 -0.1803657 -2.234546 0.8075303
-3.45984 -1.518732 2.654579 3.861621 1.13563 1.385919 2.654452 2.41136 3.099017 4.17635 2.897367 2.785742 -0.2337529 -2.358913 0.761291
-3.847626 -1.760973 2.798908 3.956833 1.078772 1.647554 2.612905 2.488498 3.247364 4.056797 3.009757 2.443423 -0.3414148 -2.181931 0.9469749
-3.760276 -1.645794 2.751662 3.958703 0.9800474 1.440614 2.969119 2.161048 3.286068 4.186442 3.290564 2.519188 -0.1398872 -1.991403 0.8162028
-4.020212 -1.776513 2.372119 3.51046 0.6354779 1.19845 2.577205 1.895464 2.720805 3.983803 2.909948 2.292099 -0.511272 -2.535371 0.5671586
-3.804366 -1.894331 2.26914 3.528811 0.7484735 0.957007 2.614676 1.766341 2.926564 4.047133 2.881248 2.317277 -0.5544032 -2.330827 0.6144257
-4.124459 -1.840265 2.178697 3.554798 0.6672719 1.139832 2.664866 2.014919 2.972058 4.07203 3.085093 2.623654 -0.213143 -2.479593 0.6181423
-3.955622 -1.873 2.234714 3.789643 0.7407725 0.9756215 2.306211 1.977865 2.78465 4.065458 3.010093 2.526505 -0.5104284 -2.347799 0.7905032
-3.794586 -1.553419 2.395904 3.76915 0.8691254 1.290274 2.656583 2.088322 3.114028 3.845632 2.948685 2.436604 -0.4617074 -2.527931 0.5829126
-3.478365 -1.444413 2.675467 3.958827 1.028572 1.489957 2.869547 2.480564 3.342364 4.172405 3.267441 2.539697 -0.1498072 -1.816191 1.094057
-3.398836 -1.323855 2.745728 3.912845 1.350576 1.539146 3.02806 2.406464 3.47619 4.352315 3.296793 2.790422 0.1287648 -1.864295 1.152817
-3.510199 -1.445458 2.868837 4.08586 1.095398 1.510869 3.165168 2.188895 3.557964 4.241045 3.317445 2.687818 0.05988947 -1.754491 1.111289
-3.55379 -1.141285 2.885552 4.128037 1.191661 1.785561 3.069278 2.426722 3.434912 4.189192 3.29759 2.857496 0.1496462 -1.725131 1.072351
-3.382496 -1.279034 2.937604 4.240737 1.175483 1.839144 3.166691 2.529118 3.542649 4.710898 3.427863 3.050969 0.180194 -1.858782 1.140405
-3.7538 -1.215358 2.785769 4.228771 1.297228 2.005649 2.962853 2.474869 3.500772 4.466562 3.433801 3.015059 0.1833185 -1.897143 1.225844
-3.514551 -1.593585 2.586677 3.780299 1.17851 1.290024 2.951661 2.286174 3.291725 4.34315 3.19697 2.791451 -0.1578588 -1.97032 0.9469328
-3.704441 -1.636706 2.553243 3.804797 1.064701 1.145606 2.955136 2.31587 3.101642 4.18558 3.196556 2.619009 -0.1581915 -2.093935 1.138525
-3.749941 -1.470539 2.347426 3.741432 1.060333 1.311459 2.794413 2.507208 3.436719 3.937475 2.991057 2.773801 -0.3300423 -2.314194 0.7580641
-3.767123 -1.66315 2.495419 3.698236 0.8913284 1.231337 2.528134 2.226384 3.33909 3.985893 3.067786 2.552136 0.004779124 -2.459028 0.9316989
-4.335646 -1.963955 1.714533 3.547796 0.3788255 0.7282249 2.22938 1.78952 2.563516 3.860294 2.646599 1.986244 -0.9622948 -2.81289 0.1910319
-4.714862 -2.223752 1.749061 2.897061 0.1016652 0.6841431 1.945435 1.565679 2.548289 3.33671 2.454773 1.603424 -1.083953 -2.974642 0.01599838
-4.705198 -2.733387 1.777341 2.966525 -0.2399323 0.257526 1.511199 1.321652 2.454147 3.232525 2.115123 1.516702 -1.408972 -3.17088 -0.09996207
-4.691315 -2.58409 1.330625 2.690984 -0.03249755 0.2868972 1.585121 1.1538 1.929279 3.021563 1.924642 1.675748 -1.327605 -3.450858 -0.1561664
-4.956299 -2.804867 1.147821 2.316305 -0.408215 0.0936706 1.447376 0.9016462 2.018524 2.827939 1.80471 1.316884 -1.489955 -3.541861 -0.6441333
-5.37867 -2.970361 0.8865271 2.226621 -0.8194457 -0.2451398 0.986951 0.6090433 1.73606 2.570402 1.539796 1.142231 -1.861131 -3.699397 -0.7086989
-5.387812 -3.461584 1.14375 2.378051 -0.569781 -0.1456348 1.124631 0.5977827 1.824568 2.677749 1.68515 0.8936885 -1.902887 -3.544741 -0.8004636
-5.507737 -3.163764 0.8874101 2.198042 -0.6708855 -0.1081573 0.9572781 0.655179 1.712861 2.523987 1.471715 0.9980257 -1.832149 -3.937314 -0.785111
-5.513591 -3.253586 0.9138092 2.194619 -0.5200224 -0.2213955 1.198131 0.6067421 1.677292 2.387438 1.563923 0.9480818 -1.756063 -3.726134 -0.6799945
-5.700866 -3.315533 0.6918029 1.942837 -0.920294 -0.3262216 0.6191012 0.3883129 1.437897 2.292063 1.174605 0.5549665 -2.219098 -4.049901 -1.135598
-5.495571 -3.378253 0.8347366 1.927642 -0.7642127 -0.2847628 0.7754093 0.6283022 1.501787 2.563899 1.166617 0.8823339 -1.780001 -4.026183 -0.7309692
-5.880384 -3.605624 0.6828566 1.854963 -1.037783 -0.7028971 0.8423551 0.141375 1.102818 2.373693 1.190871 0.6264707 -2.137747 -4.202736 -1.186276
-5.691917 -3.482146 0.7421309 1.947201 -1.072186 -0.5326671 0.7352811 0.3243865 1.479334 2.26509 1.174961 0.7659583 -2.279249 -4.072194 -1.038883
-5.656738 -3.217638 0.7816475 2.026797 -0.70117 -0.3245781 0.6978882 0.620778 1.417066 2.593858 1.300914 0.7911463 -2.034465 -3.882897 -0.8928073
-5.803549 -3.567792 0.6110737 1.821202 -0.9977189 -0.3275175 0.5653457 0.2474267 1.138364 2.165786 1.105617 0.616643 -1.914335 -4.24712 -1.119854
-5.739745 -3.443436 0.8148451 1.702327 -1.132049 -0.6896488 0.6526298 0.2884005 1.185454 2.256019 1.392 0.6081638 -2.112123 -4.227227 -1.141621
-5.836593 -3.774568 0.6161884 1.724268 -1.059377 -0.7697895 0.7980261 0.159572 1.125934 2.009647 1.142323 0.584919 -2.302864 -3.971628 -1.054244
-5.682205 -3.537513 0.4371778 1.824556 -0.8801048 -0.9341264 0.6125369 0.08028171 1.209648 1.93792 1.160521 0.3650206 -2.289608 -4.195164 -0.983002
-5.927845 -3.710192 0.5193736 1.730942 -1.08095 -0.7871852 0.54215 -0.05429556 1.328258 2.086406 0.8914154 0.5314454 -2.230658 -4.206316 -1.12813
-5.760936 -3.676046 0.2414903 1.707881 -1.101051 -0.7538491 0.5183887 -0.05801862 0.8814704 1.918715 0.9070639 0.255979 -2.567703 -4.546173 -1.225268
-6.08601 -3.754134 0.1877541 1.44833 -1.362562 -1.009799 0.5157731 -0.01830256 0.8454294 1.581754 0.8172194 0.4097988 -2.7075 -4.426681 -1.528063
-5.892476 -3.910567 0.3554194 1.455421 -1.526257 -0.9889978 0.3481303 -0.01307389 0.811265 1.666002 0.7006384 0.198508 -2.811691 -4.632195 -1.357516
-6.198989 -3.860606 0.2977829 1.546084 -1.425605 -0.8193037 0.4851815 0.2017678 1.029031 1.966476 0.9880397 0.3178653 -2.480095 -4.42487 -1.194615
-6.149525 -3.853691 0.1734891 1.467649 -1.518972 -0.9820925 0.02896762 -0.03452562 0.6149626 1.703698 0.5848649 0.3724046 -2.779083 -4.8101 -1.501044
-6.004767 -3.999828 0.2018127 1.432627 -1.433976 -0.9572615 0.5690561 -0.1572278 0.8350234 1.711729 0.732866 -0.02724361 -2.672891 -4.262352 -1.382
-6.207635 -3.989079 0.2545113 1.445661 -1.359258 -0.9643932 0.5805767 -0.01468942 0.9518794 1.873665 0.6626873 0.3315825 -2.456736 -4.43845 -1.410709
-5.867914 -3.593092 0.3985743 1.924532 -0.8494794 -0.6000758 0.7660584 0.1330429 1.00979 2.027132 1.11135 0.5471201 -2.206493 -4.557609 -1.269057
-5.814157 -3.255927 0.8423554 1.980793 -0.8384175 -0.7227541 0.7772371 0.4249704 1.414147 2.080394 1.304167 0.7870035 -1.9108 -3.719311 -0.7593877
-5.265469 -3.107433 1.020246 2.289692 -0.6699743 -0.3005989 1.126367 0.6314014 1.56283 2.681985 1.582357 1.045636 -1.906421 -3.771492 -0.8892271
-5.548827 -3.349064 0.851184 1.971958 -0.7047906 -0.2255109 0.819251 0.5514932 1.342643 2.268524 1.509197 0.870108 -2.064098 -3.854472 -0.8883507
-5.710592 -3.391061 0.5975396 1.812668 -1.058667 -0.4364731 0.9472106 0.4386643 1.101097 2.169176 1.475061 0.6445016 -2.262761 -3.872263 -0.9952275
-5.645505 -3.502367 0.6117385 1.840821 -1.087583 -0.2408053 0.80893 0.4542882 1.135783 2.489597 1.204282 0.6328615 -2.262994 -4.434708 -1.04647
-5.610797 -3.369783 0.848889 2.083313 -1.058733 -0.4186492 0.9007275 0.2082005 1.528019 2.248595 1.282009 0.6629943 -2.085526 -4.274067 -1.158747
-5.493151 -3.655112 0.6101976 2.055457 -1.079241 -0.3110729 0.6284542 0.2339321 1.35262 2.171032 1.093123 0.6488237 -2.122946 -4.087712 -0.9256659
-5.740101 -3.568982 0.8812989 1.839023 -0.823037 -0.5547837 0.8042197 0.2630705 1.451855 2.311489 1.259521 0.5006406 -2.224282 -4.234633 -1.13662
-5.627059 -3.397359 0.7005483 2.020362 -0.8237432 -0.3680565 0.9010313 0.2775462 1.364123 2.264765 1.259672 0.6923307 -2.060103 -4.233239 -0.8528345
-5.62092 -3.616754 0.572114 1.74151 -1.166606 -0.4002579 0.7153829 0.6663128 1.256806 2.071667 1.127595 0.8675484 -2.079184 -3.928686 -0.9746501
-5.987003 -3.405557 0.5795879 1.835785 -0.9546253 -0.5631485 0.7322357 0.5433629 1.34232 2.182466 1.447678 0.5822502 -2.184786 -4.01519 -1.267432
-5.674968 -3.621397 0.5150239 1.659635 -1.071994 -0.668004 0.8135065 0.3771376 1.354294 2.270141 1.217385 0.523425 -2.28386 -4.419274 -1.089565
-5.672671 -3.414009 0.7160604 1.792082 -0.9168981 -0.4969716 0.9547 0.4870588 1.264168 2.144629 1.151679 0.7400746 -2.220596 -4.20364 -1.32077
-5.45824 -3.593449 0.793733 1.747316 -0.9851878 -0.3166438 0.9190331 0.530638 1.264231 2.242482 1.225405 0.6681646 -2.264458 -4.000211 -0.9345959
-5.579982 -3.578585 0.7461119 1.971642 -0.8505801 -0.5256187 0.8925688 0.4633692 1.27437 2.460017 1.17789 0.5744059 -2.095334 -4.04702 -0.8800294
-5.468665 -3.319472 0.6229924 2.186703 -0.7679376 -0.3329664 1.263967 0.5268546 1.575185 2.336037 1.263823 1.071534 -1.861135 -3.956788 -0.5449427
-5.556933 -3.223828 1.033695 2.115258 -0.7514896 -0.3182863 0.954868 0.6383239 1.44203 2.613512 1.453016 0.9376806 -2.062446 -3.890382 -0.8058902
